Source,Number of articles
bhashasetu_blogspot_com.txt,3
ind_forvo_com.txt,6
www_banglafy_com.txt,3
brdb_sunamganj_gov_bd.txt,1
fdc_portal_gov_bd.txt,26
iwfm_buet_ac_bd.txt,1
dwa_pabna_gov_bd.txt,1
arsbd_j_blogspot_com.txt,75
babemazaa_blogspot_in.txt,1
wewb_gov_bd.txt,4
youth_pirojpur_gov_bd.txt,2
premkhanisee_blogspot_in.txt,14
arannayk_org.txt,2
tokiz_blogspot_com.txt,27
rpgcl_org_bd.txt,15
m_somoynews_tv.txt,44
24livenewsbd_net.txt,29
www_gpedia_com.txt,51
dae_rajshahidiv_gov_bd.txt,1
www_sonartoree_com.txt,3
wwwgourangachatterjee_blogspot_com.txt,3042
sujanagar_pabna_gov_bd.txt,2
saheb_bazar24_com.txt,3533
mnctc_blogspot_com.txt,1
kabirsir_wordpress_com.txt,5
www_zettabyte_gadgets_com.txt,1
bdcarsales_com.txt,2
www_rajshahinews24_com.txt,3
www_igoogleportal_com.txt,2
shafayat_com.txt,167
www_viewvd_com.txt,2683
dam_pirojpur_gov_bd.txt,2
www_tldp_org.txt,75
www_englishfor2day_com.txt,127
dept_ru_ac_bd.txt,1
www_dshe_gov_bd.txt,111
bagan_tv_webstatsdomain_org.txt,1
www_crownoffice_gov_uk.txt,1
behindthescenario99_wordpress_com.txt,6
anshul_autoexpotest_andro_io.txt,1
samalochan_blogspot_com.txt,1
beanibazar_sylhet_gov_bd.txt,3
www_timenewsbd_net.txt,2
allbanglawaz_blogspot_com.txt,1
bhbfc_gov_bd.txt,158
advancediversity_org_au.txt,1
brdb_brahmanbaria_gov_bd.txt,2
www_crimeprotidin_com.txt,8
www_dailyvorerpata_com.txt,283
deptiranidey_beautifulbanglade_andro_io.txt,1
suffragio_org.txt,1
de_slideshare_net.txt,6
alokitobangla_com.txt,3
swedishhospital_com.txt,1
groups_google_com.txt,87
fr_termwiki_com.txt,9
ocie_bogra_gov_bd.txt,8
newsbd99_com.txt,26
shomoynews_net.txt,6
www_butterflylifestyle_com.txt,1
www_opsailshop_com.txt,1
forest_noakhali_gov_bd.txt,2
sr_shajahanpur_bogra_gov_bd.txt,1
bmda_rajshahi_gov_bd.txt,1
agronewsbd_com.txt,10
androidfeens_com.txt,11
wwfgame_blogspot_com.txt,1
todayflowers_com.txt,567
www_jamalpur_gov_bd.txt,9
www_bograsangbad_com.txt,86
wildinformatics_blogspot_com.txt,3
watchvideo_tv.txt,18
babesaroundworld_blogspot_com.txt,1
e_senseofspicenfragrance_sulagna_blogspot_com.txt,2
ansarvdp_comilla_gov_bd.txt,2
eed_chittagong_gov_bd.txt,2
grannyfish_com.txt,48
darulamancadetmadrasha_org.txt,2
dphe1_natore_gov_bd.txt,1
bdallinfo_com.txt,197
ammazan_net.txt,9
nearbd_com.txt,18
www_kedupoint_com.txt,110
earnbdworld_blogspot_com.txt,1
feeds_feedburner_com.txt,13
www_valobasa24_com.txt,1192
olympiad_chess_results_com.txt,1
antoheenakashericchedana_blogspot_com.txt,5
gramersamaj_com.txt,4
www_kushtiatown_com.txt,873
admissions_pust_ac_bd.txt,1
www_baritechnology_org.txt,37
apsoa_kurigram_gov_bd.txt,2
moviesbliz_blogspot_com.txt,1
www_taiwangoodlife_org.txt,4
hutompancha_blogspot_com.txt,21
hikersbay_com.txt,1
www_bangla_news24_com.txt,179
freebengalicomics_blogspot_in.txt,19
backlinks4blog_blogspot_com.txt,1
banglamag_com.txt,42
www_crayon_co.txt,10
swadhinota_blogspot_com.txt,1
ranggopur_com.txt,43
www_bsti_gov_bd_webstatsdomain_org.txt,21
shahjadpur_sirajganj_gov_bd.txt,4
wap_uc_cn.txt,2
sagorgiri_communityradio_com_bd.txt,5
bahercharkkhs_edu_bd.txt,2
mollik_me.txt,2
co_ssunyapp_andro_io.txt,1
2bp_blogspot_com.txt,1
dbera_blogspot_com.txt,1
www_asansolonline_in.txt,1
bnstimes24_com.txt,672
prison_barguna_gov_bd.txt,2
www_ibangla24_com.txt,7
mamacitatube_com.txt,552
etif_dhakaeducationboard_gov_bd.txt,1
www_mediatimes24_info.txt,1
lifestoryin_blogspot_com.txt,2
subir_nowfloats_com.txt,5
in_aptoide_com.txt,7
pwd_chittagongdiv_gov_bd.txt,1
cxrana_com.txt,1
rupchorcha_blogspot_com.txt,10
a1news24_com_incom_pk.txt,1
www_website2value_com.txt,1
www_alokitobangladesh_com.txt,930
fastbdnews24_com.txt,5
natoresadar_natore_gov_bd.txt,2
triml_blogspot_com.txt,48
review_priyo_com.txt,24
www_sangbadkonika_com.txt,14
uhmchealth_com.txt,1
dmo_dinajpur_gov_bd.txt,2
www_fractalizer_ru.txt,1
banglaglobal_blogspot_com.txt,1
ginosblog_com.txt,2
www_muslim_library_com.txt,4
blog_okfn_org.txt,1
iaddicshelters_net.txt,457
99bangla_com.txt,44
www_pluss_es.txt,7
helpline_customercare_blogspot_com.txt,16
edunbd_blogspot_com.txt,3
trustbangla_com.txt,14
forum_santabanta_com.txt,2
bartabangla_com.txt,391
pothbholaekpothik_blogspot_com.txt,8
fmshaon_blogspot_com.txt,1
www_dip_gov_bd.txt,52
natunkichu_com.txt,60
mogbazar_wordpress_com.txt,1062
www_subtitles_at.txt,166
dhakacity_blogspot_com.txt,1
dupchanchia_bogra_gov_bd.txt,3
theindernet_blogspot_com.txt,1
blondish_net.txt,1
fhiredekha_com.txt,2
tomattos_com.txt,33
mokhlesbd_com.txt,39
jaapaanii_exblog_jp.txt,1
gbangla_net.txt,6
vitoriacroche_blogspot_com.txt,1
mainlandmedical_com.txt,1
brta_gov_bd.txt,63
de_wiktionary_org.txt,6
d30fl32nd2baj9_cloudfront_net.txt,1
heartcenterutah_com.txt,1
meghnalife_com.txt,5
anikprofessional_jimdo_com.txt,4
bappy_sharkar_blogspot_com.txt,78
wkuferku_blogspot_com.txt,1
dae_gov_bd.txt,181
bdlovesms_blogspot_com.txt,2
berthoalain_com.txt,1
ebooksbd_com.txt,7
newmoviez24online_blogspot_com.txt,2
yutuyem_blogspot_com.txt,1
itsrizvi_wordpress_com.txt,17
tr_wiktionary_org.txt,8
www_msn_com_webstatsdomain_org.txt,1
notsubscene_us.txt,1
visionmediabd_webs_com_webstatsdomain_org.txt,5
1l1l_wordpress_com.txt,3
bd_wikypages_org.txt,1
spotidoc_com.txt,1
www_bdcom_net.txt,2
bangla_irib_ir.txt,612
www_banglarchokh_net.txt,10
www_tumblr_com.txt,45
taroot_ir_incom_pk.txt,1
codedump_io.txt,4
www_dhakadiv_gov_bd.txt,2
dnewsbd_com_incom_pk.txt,1
www_techytape_com.txt,1
main_jnu_ac_bd.txt,5
info_kurigram_gov_bd.txt,2
fr_forvo_com.txt,1
www_mondopiccoloimmagini_it.txt,1
memorialhospitaljax_com.txt,1
www_poetry_chaikhana_com.txt,1
www_radioboss24_com.txt,9
www_pohela_com.txt,126
hdholes_com.txt,11
scout_org.txt,8
rupchorcha24_com.txt,1
pollob666_blogspot_com.txt,26
www_complaintboard_in.txt,14
rmpstd_allahname_andro_io.txt,1
www_banglainternet_com.txt,5
dhakatimes_com_bd.txt,92
te_wiktionary_org.txt,1
docs_com.txt,13
www_maryfi_com.txt,7
debhataoitijjo_blogspot_com.txt,308
www_torrenthound_com.txt,1
liveexistencelivelihood_blogspot_com.txt,123
penplbangla_blogspot_com.txt,3
www_cpm_coop_webstatsdomain_org.txt,1
srdi_dinajpur_gov_bd.txt,2
sangsarbd_com.txt,9
youth_rangpur_gov_bd.txt,3
www_bollymeaning_com.txt,1
sangeetbangla_in.txt,1
fahum_umsu_ac_id.txt,1
www_banglaquranhadis_com.txt,1
bengali_mapsofindia_com.txt,40
oprmc_com.txt,1
bangla_sydney_com.txt,74
www_galpopath_com.txt,153
srs4u_wapka_mobi.txt,8
rantages_com.txt,1
ccnaqa_us.txt,1
www_curejoy_com.txt,7
bangladeshnews24_com_cutestat_com.txt,1
physioknowledgebd_com.txt,17
binodon_amiopari_com.txt,2
islamicgojol_wordpress_com.txt,81
bookzreads_com.txt,1
www_zphabiganj_org.txt,5
hcawestflorida_secure_ehc_com.txt,1
khanslist_com.txt,20
www_bengali_kolkata24x7_com.txt,104
www_neub_edu_bd.txt,2
banglanet_us.txt,2
bdcurrentnews_com.txt,2
banglamati_net.txt,5
streamanimefree_xyz.txt,1
bangla_cdb_gov_bd.txt,4
deo_hathazari_chittagong_gov_bd.txt,1
ebanglalibrary_com.txt,37
videoonline_pk.txt,2
mithamoin_kishoreganj_gov_bd.txt,5
kafelaehaque_com.txt,7
allsportsnews247_blogspot_com.txt,2
thailandvpn_wordpress_com.txt,14
www_eventbrite_com.txt,13
post_kurigram_gov_bd.txt,2
gnobb_org.txt,1
pic2_me.txt,1
www_manirul_net.txt,1
troubledgalaxydetroyeddreams_blogspot_ca.txt,456
www_grameen_intel_com.txt,1
semperpolonia_net.txt,3
helpguide_org_incom_pk.txt,1
emibd_com.txt,4
www_love_meter_net.txt,23
cooleyzooey_blogspot_com.txt,2
www_nltr_org.txt,9
www_al_quran_ca_webstatsdomain_org.txt,1
sms4u_xyz.txt,1
studentcarebd_com.txt,1
fusionfactory_blogspot_com.txt,4
bdconstitutionbangla_blogspot_com.txt,40
rda_gov_bd.txt,4
biplabmath_wordpress_com.txt,1
support_microsoft_com.txt,6
sangbad21_com.txt,3
sayemchoudhury_blogspot_com.txt,23
live_score_pl_webstatsdomain_org.txt,1
worldsfunnypics_blogspot_com.txt,2
global_bfsu_edu_cn.txt,40
www_bustycats_info.txt,2
technosiastic_wordpress_com.txt,2
www_microqatar_com.txt,212
news_bdfish_org.txt,359
blog_times71bd_com.txt,13
weptclover_blogspot_com.txt,14
susastho24_com.txt,20
rhd_sylhetdiv_gov_bd.txt,1
www_bdgirls_tellagroup_com.txt,1
storyofbangladesh_com.txt,161
www_azadijobs_com_webstatsdomain_org.txt,3
maijdeetsc_gov_bd.txt,1
bibles_org.txt,93
nl_wikipedia_org.txt,1
focusfixed_com.txt,3
smblog_wallinside_com.txt,1
www_timenewsbd_com.txt,38
bangla_samakal_net.txt,1078
youtuberepeater_com.txt,1
www_sra_org_uk.txt,1
www_sonelablog_com.txt,93
cmppolice_chittagong_gov_bd.txt,2
ansh_com.txt,7
www_apmumlhs_edu_bd.txt,6
expedition_megacosm_blogspot_com.txt,1
www_equities_com.txt,1
porn8_tv.txt,1
minecraftthegames_com.txt,14
kolkatacries_blogspot_com.txt,1
bsec_portal_gov_bd.txt,80
www_ebanglamusic_org.txt,157
thewordpress_info.txt,212
www_rentalhomebd_com.txt,1
foliopmr_blogspot_com_webstatsdomain_org.txt,1
www_firstpost_com.txt,1
www_cricketcountry_com.txt,31
bangladigest_com.txt,30
www_bsak_org.txt,1
library_bracu_ac_bd_9292.txt,2
workshop_bdfish_org.txt,1
yuppix_com.txt,3
appsoftheday_achaar_andro_io.txt,1
de_hades_presse_com.txt,2
www_google_co_in.txt,9
islamicfoundation_nilphamari_gov_bd.txt,2
banglaunicode_blogspot_com.txt,7
gobiernoenlinea_gov_co_incom_pk.txt,1
www_accesscoachinggroup_com.txt,1
edugovbd_blogspot_com.txt,12
tally_learning_blogspot_com.txt,1
mole_gov_bd.txt,175
www_gulgal_com.txt,35
www_codetic_net.txt,1
www_bncu_gov_bd.txt,1
www_rawshandalil_com.txt,55
dailykalerkantho_com_webstatsdomain_org.txt,3
melbondhon_yours_tv.txt,35
xobdo_org.txt,1
cheezburger_com.txt,2
health_care_jhanpa_blogspot_com.txt,1
www_cnsnews24_com.txt,5
watercoloursubhajit_blogspot_com.txt,2
videosow_com.txt,3
newspage24_com_incom_pk.txt,2
www_krishibangla_com.txt,52
www_mdcteam_com.txt,2
duroodosalam1000_wordpress_com.txt,1
mukti_juddho_yolasite_com.txt,1
cs_moulvibazar_gov_bd.txt,24
www_banglaexpress_net.txt,20
rjmohammedali_wallinside_com.txt,8
www_ebonikbarta_com.txt,5
bakshiganj_jamalpur_blogspot_com.txt,4
www_bca1960_com.txt,2
mastkahaniyan_com.txt,55
www_blogymate_com.txt,39
ramakrishnavivekananda_info.txt,23
lalsabujforum_blogspot_com.txt,1
itbari_com.txt,902
tunerpage_com.txt,104799
10minuteschool_com.txt,37
www_yourepeat_com.txt,125
bdhealthtip_blogspot_com.txt,25
songwapbd_wap_ka_com.txt,2
bhorerkhobor_com.txt,21
voiceforjustice_org.txt,1
canadabangladesh_com.txt,1
lged_bhola_gov_bd.txt,2
www_webstatschecker_net.txt,34
wallpaper_best_blogspot_com.txt,1
learningenglishforall_blogspot_com.txt,5
y_porn_com.txt,3300
vanderloost_blogspot_in.txt,13
community_teespring_com.txt,45
www_goldenbusinessbd_com.txt,376
tulanehealthcare_com.txt,1
creditpro_wordpress_com.txt,1
islamicfoundation_rajshahi_gov_bd.txt,1
lotakambal_com.txt,28
fpd_bd_com.txt,110
www_enews24ghanta_com.txt,2
badargonj_rangpur_gov_bd.txt,2
www_filmproposals_com.txt,3
songsoptok_blogspot_com.txt,1
www_canttboard_dhaka_gov_bd.txt,7
blog_pradeep_net_in.txt,1
diary_com.txt,1
jagadanandadas_blogspot_jp.txt,19
www_jangipur_wapka_mobi.txt,2
hilledu_com.txt,85
deosat_gov_bd.txt,7
mahfuz_abukharisorif_andro_io.txt,3
nsi_delhi_blogspot_in.txt,1
bdtravelnews_com.txt,71
www_conferize_com.txt,1
www_slideserve_com.txt,262
hulhulia_com.txt,6
www_parisvisionnews_com.txt,796
www_dhallywoodlife_com.txt,3
jihadcall_blogspot_com.txt,1
recruitmentbd_net.txt,1
beyond_pakistan_blogspot_com.txt,1
dr_pabna_gov_bd.txt,1
tubesmature_com.txt,89
www_dainikchitro_com.txt,42
en_wikiquote_org.txt,2
fireservice_hathazari_chittagong_gov_bd.txt,1
tos_fazayaleamal_andro_io.txt,1
bn_map_of_paris_com.txt,52
turingchurch_com.txt,1
www_nubd_info.txt,42
103_48_16_172.txt,5
bgrademoviez_com.txt,4
blog_linuxmint_com.txt,1
dpcnews24_com.txt,252
gbc_edu_bd.txt,26
hitchhikersgui_de.txt,7
fr_fr_radioline_co.txt,1
holesaz_com.txt,8
catalunya_ru.txt,1
th_wiktionary_org.txt,6
aatul_me.txt,1
www_newsbd_net.txt,581
badalgachi_naogaon_gov_bd.txt,3
zinkhd_co.txt,16
www_dlrs_gov_bd.txt,4
atozvideos24_blogspot_com.txt,4
www_gocomics_com.txt,1
mrfriendlyscannabisculture_com_cutestat_com.txt,1
videomusic24_com.txt,19
www_20script_ir.txt,1
watchers_news.txt,1
nagoriknews_tv.txt,4
www_islctg_com.txt,26
chr_m_wikipedia_org.txt,1
dwa_dinajpur_gov_bd.txt,2
www_xpressbangla_com.txt,1
sunnibarta_wordpress_com.txt,268
technews365_info.txt,9
feni_xyz.txt,1
ayonadatta_wordpress_com.txt,1
prothombhag_wordpress_com.txt,60
rudrabarta24_com.txt,21
uhmchealth_secure_ehc_com.txt,1
www_bjmc_gov_bd.txt,8
lib_pmo_gov_bd.txt,36
www_schloebe_de.txt,2
www_fiberathome_net.txt,235
www_sirfnews_com.txt,2
allinfo365_blogspot_com.txt,27
www_macforge_net.txt,1
rainerebert_com.txt,18
a1news24_com.txt,2569
www_negeso_cms_com.txt,1
www_maheshpur_info.txt,333
www_freelancer_co_th.txt,1
rhd_barisal_gov_bd.txt,2
ghkmc_gov_bd.txt,3
valentinelover_blogspot_com.txt,3
mongoldhoni_net.txt,39
www_homeo4happylife_com.txt,8
shahidul_wordpress_com.txt,11
www_jpcbd_org.txt,4
waltonbeth_blogspot_com.txt,1
achokro_org.txt,8
canttboard_dhaka_gov_bd.txt,2
jainub_khanam_blogspot_com.txt,25
theyoungbengalbrigade_com.txt,8
www_bdcom_com.txt,1
lged_joypurhat_gov_bd.txt,1
titas24_com.txt,3
jmips_sourceforge_net.txt,133
shilpakala_nilphamari_gov_bd.txt,2
www_klamm_de.txt,2
mukhforr_blogspot_com.txt,26
dailysangram_com_incom_pk.txt,1
meta_wikimedia_org.txt,184
enzam_wordpress_com.txt,1
www_shuddhoshabdo_blogspot_com.txt,18
ahmadiyyabangla_org.txt,1500
food_brahmanbaria_gov_bd.txt,2
www_worldsciencefestival_com.txt,1
www_promotingknowledge_com.txt,1
shakirahmed1203_wordpress_com.txt,2
www_metwap_com.txt,5
radiomeghna_net.txt,257
armanitolian_com.txt,2
radiosiyam_net.txt,717
www_kaladanpress_org.txt,12
www_apkrepo_com.txt,2
the_nicest_pictures_blogspot_com_es.txt,1
icwow_blogspot_com.txt,344
lavluda_wordpress_com.txt,6
surmatimes_com.txt,50
www_ctgnews_com.txt,14
siteexpansion_com.txt,3
himsekhar_blogspot_com.txt,10
makeatronics_blogspot_se.txt,1
www_amarbill_com.txt,1
irbadc_nilphamari_gov_bd.txt,2
forest_barguna_gov_bd.txt,2
bn_abna24_com.txt,293
www_telecomcircle_com.txt,2
picofsam_azgor_com.txt,4
mariacristinamoreno_blogspot_com.txt,1
lonelycloud_wordpress_com.txt,52
doarboy_wordpress_com.txt,2
www_dailylokaloybarta_com.txt,109
mimogames_com_clearwebstats_com.txt,1
vulvaaz_com.txt,8
kotalipara_gopalganj_gov_bd.txt,4
en_m_wiktionary_org.txt,35
celebritezz_blogspot_com.txt,1
bditfirm_com.txt,2
lekhaporabd_com.txt,12358
bardhaman_com.txt,1149
www_ecourt_gov_bd.txt,2
www_online_archaeology_co_uk.txt,1
www_allbanglanews_net.txt,9
cgbdubai_org.txt,2
knotsids_blogspot_com.txt,1
barisaldiv_gov_bd.txt,100
michaelashcroft_net.txt,1
savings_habiganj_gov_bd.txt,1
healthtipsforall_com.txt,7
ashraful_tk.txt,1
www_sobkichu_com.txt,4
www_col_taher_org.txt,4
arafatbd_net.txt,30
amarjessore_com.txt,783
nycourts_gov.txt,16
livelife365_blogspot_com.txt,1
banglarjob_com.txt,2365
portal_ezzetech_com.txt,1
www_banglaislamicbook_com.txt,19
kpik_gov_bd.txt,13
mp3quran_net.txt,190
hindusfortrump_blogspot_in.txt,1
www_deshantari_org.txt,1
www_sheershakhobor_com.txt,218
www_justgiving_com.txt,1
savings_khagrachhari_gov_bd.txt,2
www_webbangladesh_com.txt,8
myhearttune_blogspot_com.txt,22
globalebazzar_com.txt,6
tristarhealthems_com.txt,1
www_wpbite_org.txt,1
panjeree_com.txt,10
sristirjiligoni_wordpress_com.txt,8
sastcollege_edu_bd.txt,63
aasween_blogspot_com.txt,4
bdmodelvideo_blogspot_sg.txt,1
careerjobopportunities_blogspot_com.txt,1
ansarvdp_barguna_gov_bd.txt,2
chittagong_sadar_infoisinfo_com_bd.txt,1
www_betar_gov_bd.txt,65
noonedu_qudratapp_andro_io.txt,1
betar_sylhetdiv_gov_bd.txt,1
santipurmunicipality_in.txt,1
obaej_blogspot_com.txt,110
www_bgfcl_org_bd.txt,13
www_bartabazar_com.txt,25
chootibook_blogspot_com.txt,2
www_ipsah_edu_my_webstatsdomain_org.txt,1
dailytipsofmedical_blogspot_com.txt,1
freelancingcommunity_com.txt,14
policedig_chittagongdiv_gov_bd.txt,2
www_nyackhospital_org.txt,1
chopstick_com_bd.txt,3
wapkinghd_in.txt,13
info_brahmanbaria_gov_bd.txt,2
tristarnatchezer_com.txt,1
www_bmeb_gov_bd.txt,22
www_beblia_com.txt,407
shdthssn_blogspot_com.txt,2
www_sokalersongbad_com.txt,3
oceanbreezeac_com.txt,1
smritilekha_chakraborty_blogspot_in.txt,10
banglachord_com.txt,1
www_gds_ro_webstatsdomain_org.txt,1
www_revolvy_com.txt,3
livemecca_blogspot_com.txt,20
paathok_news.txt,174
imguram_com.txt,2
acmproblemsolver_wordpress_com.txt,89
vimeo_com.txt,21
pbs_bhola_gov_bd.txt,2
pdb_noakhali_gov_bd.txt,2
bfcb_gov_bd.txt,2
tawhiderkisti_wordpress_com.txt,347
studyhelpbd_com.txt,10
yompi_com.txt,1
www_ekhanei_com.txt,28
islamicalo_com.txt,1078
shudhubangla_blogspot_nl.txt,4
bgb_jamalpur_gov_bd.txt,1
pwd_brahmanbaria_gov_bd.txt,2
abmrasel_blogspot_com.txt,1
lged_sonatala_bogra_gov_bd.txt,1
mra_gov_bd.txt,2
prison_comilla_gov_bd.txt,2
bangladeshnews365_co_nf.txt,6
www_maraihan_com.txt,2
banglaittips_blogspot_com.txt,8
osamigosdalobaderayban_blogspot_com.txt,1
son_bd_com.txt,7
www_chakrirkhobor_com_bd.txt,202
www_learn24bd_blogspot_com.txt,1
als_wikipedia_org.txt,1
tonatuni_wordpress_com.txt,7
bangla_rupcare_com.txt,510
pl_forvo_com.txt,5
free_yudu_com.txt,1
dls_adamdighi_bogra_gov_bd.txt,1
sports_kurigram_gov_bd.txt,2
jessoreboard_gov_bd.txt,13
morningringer_com.txt,7
manchumahara_com.txt,271
olefins_com_bd.txt,66
www_sprachenlernen24_de.txt,8
www_bd_sms_tk.txt,3
nidw_gov_bd.txt,3
talukdershaheb_blogspot_com.txt,21
www_livetvfreestreaming_com.txt,1
freewallpapersite_blogspot_com.txt,4
dwa_rangpur_gov_bd.txt,3
uta_net_com_incom_pk.txt,1
laxmipur24_wordpress_com.txt,58
www_tawheedprocation_org.txt,227
freelance_jobs_training_blogspot_com.txt,2
images_google_com_bd.txt,1
www_bdhajj_com.txt,8
www_nothi_gov_bd.txt,13
katpencil_com.txt,31
fisfas_wordpress_com.txt,754
www_desiaunties_info.txt,33
adibaacademy_blogspot_com.txt,35
bdmobile_girles_blogspot_com.txt,1
weeklykhojkhabar_blogspot_com.txt,16
islamicbookbd_wordpress_com.txt,11
tathoi_blogspot_com.txt,50
www_worldbulletin_net.txt,1
timphospital_com.txt,1
shailallb_blogspot_com.txt,2
prison_jamalpur_gov_bd.txt,1
www_cbiu_ac_bd.txt,1
drrdb_blogspot_com.txt,16
mayweathervscanelolivestreamtv_blogspot_com.txt,1
www_abrhighschool_edu_bd.txt,4
amarblog_com_incom_pk.txt,2
fastnewsbd_com_incom_pk.txt,1
www_technotrickbd_info.txt,182
doga_gov_bd.txt,2
www_ecpa_hk.txt,1
www_joypurhat_gov_bd.txt,663
rajshahiwasa_org_bd.txt,21
pornpoppy_com.txt,1
lged_barguna_gov_bd.txt,2
mohadevpur_naogaon_gov_bd.txt,5
wapistan_info.txt,1
asad_wallinside_com.txt,1
www_southasia_uni_org.txt,3
wbssc_blogspot_in.txt,4
banglachudon_blogspot_com.txt,33
freegksms_blogspot_com.txt,1
www_tastespotting_com.txt,1
cooperative_nilphamari_gov_bd.txt,1
build_opensuse_org.txt,10
kazimamun_wapka_mobi.txt,3
www_pksongspk_info.txt,14
freemovz_ru.txt,1
shilpakala_gov_bd.txt,1
babynamebd_weebly_com.txt,3
devsteaminstitute_com.txt,49
www_bornosoft_com.txt,64
bcsaa_elearning_gov_bd.txt,1
subscribebyemail_com.txt,2
fpo_panchbibi_joypurhat_gov_bd.txt,1
www_eblogtemplates_com.txt,2
islamesite_wordpress_com.txt,2682
sadar_bandarban_gov_bd.txt,4
www_ccie_gov_bd.txt,13
prosenc_blogspot_in.txt,6
khola_chobi_blogspot_com.txt,1
fisheries_barguna_gov_bd.txt,2
www_sankeitourist_co_jp.txt,1
btv_natore_gov_bd.txt,1
globalglaze_in.txt,1
dk_pinterest_com.txt,1
www_bd24live_com.txt,18
www_mohanogor_com.txt,13
www_youtubehelpbd_com.txt,32
jobs_du_ac_bd.txt,55
abn397_wordpress_com.txt,1
supermombd_com.txt,24
cnewsworld_com.txt,31
desi_khanki_blogspot_com.txt,3
multishopbd_com.txt,3
joyparajoy_com.txt,7
mursalin71_blogspot_com.txt,21
bangla121_blogspot_com.txt,62
fdc_gov_bd.txt,4
www_rtnn_net.txt,1370
wbbpe_blogspot_in.txt,5
www_showsite_org.txt,5
www_ngte_welfaretrust_gov_bd.txt,6
www_4songs_pk.txt,1
panugolpo_blogspot_com.txt,3
forest_bhola_gov_bd.txt,2
backdoorweb_com.txt,20
zh_wikipedia_org.txt,11
khattarkaka_blogspot_com.txt,1
www_greenredbd_com.txt,13
fisheries_sunamganj_gov_bd.txt,1
freedownloadm_com.txt,5
youth_shajahanpur_bogra_gov_bd.txt,1
jobsbd_com.txt,40
www_smartrena_com.txt,79
phpprogrammerofbangladesh_wordpress_com.txt,3
medianest_org_in.txt,3
www_ais_gov_bd.txt,43
wallpaper_hq_blogspot_com.txt,3
www_agomonibarta_com.txt,31
jonathanlasalle842_blogspot_com.txt,3
www_statshow_com.txt,1
www_dvbs_eu_org.txt,17
zakiganjbarta24_com.txt,455
www_baust_edu_bd.txt,3
info_rajshahi_gov_bd.txt,1
www_caringbridge_org.txt,2
seotips_ryanhumiston_com.txt,1
internationalinformant_wordpress_com.txt,4
e_news_press.txt,4
productplanet_org.txt,15
candyhealth_com_incom_pk.txt,2
musicfinder_me.txt,1
rasamoyroy_blogspot_in.txt,20
hello_today_com.txt,2782
www_drug_international_com.txt,1
www_gourbangla_com.txt,28
www_shikkhok_com.txt,138
pnsnews24_com_tested_website.txt,1
ajkerjamalpur_com.txt,33
biotechpunk_de.txt,1
amarnatok69_blogspot_com_webstatsdomain_org.txt,1
shailkupa_jhenaidah_gov_bd.txt,5
www_forexat_info.txt,28
weeklyamod_bd_com.txt,37
www_dokala_com.txt,49
pagalhd_com.txt,22
pkautny_blogspot_com.txt,2
banglahomes_blogspot_com.txt,75
tahmidmc_blogspot_com.txt,6
cpscr11_blogspot_com.txt,1
konkanmail_com.txt,11
m_navbharattimes_indiatimes_com.txt,1
sylhetwomenscollege_gov_bd.txt,3
blog_storrea_com.txt,90
facebond_com.txt,10
tube_7s_b_com.txt,6
sasthobartaprotidin_blogspot_com.txt,350
rubaiyat_hossain_com.txt,3
tour_com_bd.txt,1571
stonyproofs_blogspot_com.txt,36
www_kurigramnews_net.txt,149
bdeuronews_com.txt,1
ourearning_blogspot_com.txt,3
pmo_gov_bd.txt,389
www_moysports_gov_bd.txt,33
uttarayanbd_com.txt,4
dife_gov_bd.txt,173
www_bangladeshdeltaplan2100_org.txt,1
www_lycopodium200_com.txt,2
